0.031632184982299805,0.0005492434209706832,6.122448979591836
0.06336545944213867,0.0005398845672607422,3.0
0.09498834609985352,0.0005376672744750976,6.0
0.12669897079467773,0.0005389833450317382,5.0
0.15819740295410156,0.0005362129211425781,10.0
0.1896064281463623,0.000534048080444336,8.0
0.22092938423156738,0.0005328178405761719,4.0
0.2523829936981201,0.0005355119705200195,6.0
0.2839031219482422,0.0005364894866943359,7.0
0.3132314682006836,0.0004932165145874023,5.0
0.34157395362854004,0.0004737377166748047,7.0
0.36992669105529785,0.00047408103942871095,6.0
0.3983283042907715,0.00047537803649902346,10.0
0.42720937728881836,0.000484471321105957,4.0
0.45552802085876465,0.0004734373092651367,4.0
0.48382019996643066,0.0004733133316040039,10.0
0.5128309726715088,0.0004874277114868164,4.0
0.5412976741790771,0.0004766559600830078,7.0
0.5696985721588135,0.0004754447937011719,6.0
0.5981242656707764,0.0004759788513183594,5.0
0.6263790130615234,0.0004723262786865234,4.334
0.6548008918762207,0.00047586441040039064,6.0
0.6840288639068604,0.0004888534545898438,6.0
0.7150924205780029,0.0005260086059570312,8.0
0.7450613975524902,0.0005032300949096679,9.0
0.7736625671386719,0.000477900505065918,6.0
0.8022365570068359,0.0004784822463989258,7.0
0.8306434154510498,0.0004754018783569336,7.0
0.8589358329772949,0.0004732227325439453,5.0
0.8876571655273438,0.0004819011688232422,5.0
0.9166531562805176,0.0004866981506347656,8.0
0.9452252388000488,0.0004787254333496094,8.0
0.9737157821655273,0.00047574520111083986,6.0
1.0023388862609863,0.00047877788543701174,5.0
1.0306763648986816,0.0004739522933959961,9.0
1.059234619140625,0.00047705650329589845,4.0
1.0878190994262695,0.0004789447784423828,5.0
1.1161880493164062,0.0004749250411987305,4.334
1.1469757556915283,0.0005177116394042969,9.0
1.175398349761963,0.00047498226165771485,5.0
1.2041525840759277,0.00048084259033203124,5.0
1.2326269149780273,0.0004772663116455078,8.0
1.2609202861785889,0.0004735517501831055,8.0
1.2892138957977295,0.00047332286834716797,9.0
1.3175671100616455,0.0004749870300292969,5.0
