1972-08-25,0.035627490899480654,0.03631223294349579,0.035627490899480654,0.036175284534692764,2508800,0.0,0.0
1972-08-28,0.03617528381883371,0.03644918063101973,0.03603833541274071,0.03603833541274071,972800,0.0,0.0
1972-08-29,0.03590139985827867,0.03590139985827867,0.03562750294804573,0.03562750294804573,1945600,0.0,0.0
1972-08-30,0.03562750294804573,0.03562750294804573,0.03535304150022567,0.03562750294804573,409600,0.0,0.0
1972-08-31,0.03535304835532571,0.03535304835532571,0.03507915139198303,0.03507915139198303,870400,0.0,0.0
1972-09-01,0.03521609372753625,0.03535304218530655,0.03521609372753625,0.03535304218530655,256000,0.0,0.0
1972-09-05,0.03535304835532571,0.03535304835532571,0.03507915139198303,0.03507915139198303,563200,0.0,0.0
1972-09-06,0.03535304218530655,0.03535304218530655,0.03535304218530655,0.03535304218530655,256000,0.0,0.0
1972-09-07,0.035353045258319137,0.035353045258319137,0.03521609678864479,0.03521609678864479,1177600,0.0,0.0
1972-09-08,0.03507915074919287,0.03507915074919287,0.034942202270030975,0.034942202270030975,665600,0.0,0.0
1972-09-11,0.03521609678864479,0.03521609678864479,0.03521609678864479,0.03521609678864479,921600,0.0,0.0
1972-09-12,0.03521609678864479,0.03521609678864479,0.03521609678864479,0.03521609678864479,614400,0.0,0.0
1972-09-13,0.03521609678864479,0.03521609678864479,0.03521609678864479,0.03521609678864479,153600,0.0,0.0
1972-09-14,0.03521609438659214,0.035489991307258606,0.0350791459262589,0.035489991307258606,1280000,0.0,0.0
1972-09-15,0.035353045258319137,0.035353045258319137,0.03521609678864479,0.03521609678864479,512000,0.0,0.0
1972-09-18,0.03535304218530655,0.03548999064307684,0.03535304218530655,0.03535304218530655,1075200,0.0,0.0
1972-09-19,0.03521609987365437,0.03521609987365437,0.03494220291031169,0.03507915139198303,3123200,0.0,0.0
1972-09-20,0.03480524942278862,0.03480524942278862,0.03480524942278862,0.03480524942278862,51200,0.0,0.0
1972-09-21,0.03453078885342205,0.03453078885342205,0.0337090939283371,0.0337090939283371,1433600,0.0,0.0
1972-09-22,0.033571594256358916,0.033571594256358916,0.032475441694259644,0.032475441694259644,870400,0.0,0.0
1972-09-25,0.0323384717050096,0.0323384717050096,0.031516216695308685,0.031516216695308685,972800,0.0,0.0
1972-09-26,0.031516206857665104,0.031516206857665104,0.031242308028185003,0.03137925639748573,716800,0.0,0.0
1972-09-27,0.031105373064735237,0.031105373064735237,0.030694525688886642,0.030694525688886642,665600,0.0,0.0
1972-09-28,0.031242317780332284,0.031790675965936085,0.031242317780332284,0.031516216695308685,1433600,0.0,0.0
1972-09-29,0.031790681867817444,0.03192763030529022,0.031790681867817444,0.03192763030529022,256000,0.0,0.0
1972-10-02,0.03220153764962213,0.03343464061617851,0.03220153764962213,0.03343464061617851,1638400,0.0,0.0
1972-10-03,0.033709063610937395,0.03398296236991882,0.033709063610937395,0.03398296236991882,512000,0.0,0.0
1972-10-04,0.034119940317202654,0.03494219557224893,0.034119940317202654,0.034668296575546265,1536000,0.0,0.0
1972-10-05,0.03446231253393165,0.03446231253393165,0.0337090939283371,0.0337090939283371,1382400,0.0,0.0
1972-10-06,0.033571589746506814,0.033571589746506814,0.03233848884701729,0.03233848884701729,9779200,0.0,0.0
1972-10-09,0.03261238841567177,0.032886847853660583,0.03261238841567177,0.032886847853660583,1280000,0.0,0.0
1972-10-10,0.032886847853660583,0.032886847853660583,0.032886847853660583,0.032886847853660583,0,0.0,0.0
1972-10-11,0.03288683734793227,0.033023785799741745,0.03261237799761973,0.033023785799741745,460800,0.0,0.0
1972-10-12,0.03288683974291065,0.03288683974291065,0.03274989128112793,0.03274989128112793,358400,0.0,0.0
1972-10-13,0.03274989128112793,0.03274989128112793,0.03274989128112793,0.03274989128112793,51200,0.0,0.0
1972-10-16,0.032612374583533804,0.032612374583533804,0.03192763030529022,0.03192763030529022,665600,0.0,0.0
1972-10-17,0.03192764559122166,0.03261239019729897,0.031653186138239024,0.032475441694259644,2457600,0.0,0.0
1972-10-18,0.032749893294463296,0.03507914845407236,0.032749893294463296,0.03480524942278862,7782400,0.0,0.0
1972-10-19,0.034805251699988764,0.03507915074919287,0.034805251699988764,0.034942202270030975,10598400,0.0,0.0
1972-10-20,0.034668296575546265,0.034668296575546265,0.034668296575546265,0.034668296575546265,51200,0.0,0.0
1972-10-23,0.034668304952586416,0.034668304952586416,0.034530796110630035,0.034530796110630035,460800,0.0,0.0
1972-10-24,0.034668296575546265,0.034668296575546265,0.034668296575546265,0.034668296575546265,102400,0.0,0.0
1972-10-25,0.0343938073720738,0.0343938073720738,0.03398296236991882,0.03398296236991882,1228800,0.0,0.0
1972-10-26,0.034256864339113235,0.034256864339113235,0.034256864339113235,0.034256864339113235,51200,0.0,0.0
1972-10-27,0.03439383953809738,0.03439383953809738,0.03439383953809738,0.03439383953809738,204800,0.0,0.0
1972-10-30,0.03439381269435702,0.03453076314047923,0.03411991598386945,0.034256864339113235,1331200,0.0,0.0
1972-10-31,0.034393838443316414,0.03535304218530655,0.034393838443316414,0.03535304218530655,716800,0.0,0.0
1972-11-01,0.03576445949892737,0.036997560411691666,0.03576445949892737,0.036997560411691666,2252800,0.0,0.0
1972-11-02,0.03727146238088608,0.03768287243210827,0.03727146238088608,0.03727146238088608,716800,0.0,0.0
1972-11-03,0.03713449090719223,0.03713449090719223,0.03699754248742329,0.03713449090719223,1433600,0.0,0.0
1972-11-06,0.03713449090719223,0.03713449090719223,0.03713449090719223,0.03713449090719223,153600,0.0,0.0
1972-11-08,0.03727144311231965,0.03768285295085145,0.03727144311231965,0.03754590451717377,716800,0.0,0.0
1972-11-09,0.03754590451717377,0.03754590451717377,0.03727144311231965,0.03754590451717377,819200,0.0,0.0
1972-11-10,0.03754590451717377,0.03754590451717377,0.03754590451717377,0.03754590451717377,0,0.0,0.0
1972-11-13,0.03740839287638664,0.03740839287638664,0.03713449184814951,0.03740839287638664,409600,0.0,0.0
1972-11-14,0.037271457383924865,0.037271457383924865,0.036997560411691666,0.036997560411691666,153600,0.0,0.0
1972-11-15,0.0369975485561012,0.03713449699833368,0.03672365167163623,0.03686060011386871,563200,0.0,0.0
1972-11-16,0.03686061192557507,0.036997560411691666,0.036723663439458466,0.036997560411691666,614400,0.0,0.0
1972-11-17,0.0369975485561012,0.03727144544056617,0.03686060011386871,0.03686060011386871,1382400,0.0,0.0
1972-11-20,0.036860599431614356,0.036997547871312056,0.036723650991916656,0.036723650991916656,153600,0.0,0.0
1972-11-21,0.03672364937760891,0.03754590451717377,0.036449187972754794,0.03754590451717377,563200,0.0,0.0
1972-11-22,0.03754590451717377,0.03795674981820682,0.03754590451717377,0.03754590451717377,460800,0.0,0.0
1972-11-24,0.037545901655322525,0.03768285007856163,0.03740839287638664,0.03740839287638664,358400,0.0,0.0
1972-11-27,0.037408406573416576,0.038367610424757004,0.037271453918273544,0.038367610424757004,6246400,0.0,0.0
1972-11-28,0.03809371794553986,0.03809371794553986,0.03727146238088608,0.03727146238088608,3481600,0.0,0.0
1972-11-29,0.03699755203679757,0.03699755203679757,0.03562750294804573,0.03562750294804573,3584000,0.0,0.0
1972-11-30,0.03535304218530655,0.03535304218530655,0.03521609372753625,0.03535304218530655,204800,0.0,0.0
1972-12-01,0.035489998638931305,0.03590140864253044,0.035489998638931305,0.03590140864253044,1484800,0.0,0.0
1972-12-04,0.0361753098072779,0.03727146238088608,0.0361753098072779,0.03727146238088608,972800,0.0,0.0
1972-12-05,0.037819817662239075,0.037819817662239075,0.037819817662239075,0.037819817662239075,1331200,0.0,0.0
